year,ifs,iso,country,region,income_group,lending_category,pvd,hhd,gg,cg,pop,emp,hc,ctfp,labsh,pl_c,pl_i,pl_g,pl_x,pl_m,debt,debt_imp,rgdpc,growth,log_growth,gdp,gini,rgdpc_imputed,gdp_capita,independence_dummy,independence_year,us_pegger_dummy,gini_imputed,population
1994,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,1.0573818973263778,NA,61095803.99999999,14553473.472595217,1.7959672212600708,1.0497066974639893,0.3926834762096405,0.22877827286720276,0.5791155695915222,0.28345733880996704,0.4263739585876465,0.4831735789775848,1.0573818973263778,1.0573818973263778,4746.5882,0.04489812900339185,0.04391939645759964,0.039731721809999995,38.293523178100585,4746.5882,0.04489812900339185,1,0,1,38.293523178100585,62775847
1995,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.975106515283689,NA,62334033.99999999,15102878.57055664,1.8231159448623655,1.1231921911239624,0.3926834762096405,0.22241954505443573,0.5460001826286316,0.3448755741119385,0.4508460462093353,0.519490122795105,0.975106515283689,0.975106515283689,5001.0667,0.05361292980924702,0.05222514340015185,0.046424587739999995,38.46648612976074,5001.0667,0.05361292980924702,1,0,1,38.46648612976074,64166908
1996,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.8813363695110337,NA,63601628.99999999,15205370.903015137,1.8506749868392944,1.2511358261108398,0.3926834762096405,0.1997964084148407,0.5443295836448669,0.3693218827247619,0.44779589772224426,0.502142608165741,0.8813363695110337,0.8813363695110337,5293.1005,0.058394302159577124,0.05675295035700658,0.04988730566,38.70364597320557,5293.1005,0.058394302159577124,1,0,1,38.70364597320557,65565195
1997,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.8019066896625123,NA,64892270,15739858.627319336,1.8786506652832031,1.1939151287078855,0.3918560743331909,0.2275293320417404,0.4356619417667389,0.3609473705291748,0.44418174028396606,0.4841288924217224,0.8019066896625123,0.8019066896625123,5594.5972,0.05696032032643261,0.05539716628415403,0.054923547419999996,38.96376407623291,5594.5972,0.05696032032643261,1,0,1,38.96376407623291,66993728
1998,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.7641559949292295,NA,66200268.99999999,16233657.836914064,1.9070491790771484,1.094060301780701,0.3995973765850067,0.245649978518486,0.4262068271636963,0.35210251808166504,0.4266558289527893,0.4686061143875122,0.7641559949292295,0.7641559949292295,5884.8018,0.05187229564981014,0.05057171497905574,0.05575497461,39.01660701751709,5884.8018,0.05187229564981014,1,0,1,39.01660701751709,68446011
1999,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.733039349870158,NA,67515591,16779857.635498047,1.9358770847320557,1.057395577430725,0.4139189124107361,0.2497354596853256,0.38763508200645447,0.35505911707878113,0.4091253280639648,0.46665000915527344,0.733039349870158,0.733039349870158,6211.0158,0.05543330278345142,0.05395139614712762,0.06053438783,39.10543724060059,6211.0158,0.05543330278345142,1,0,1,39.10543724060059,69907887
2000,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.6946975486451019,NA,68831561,17065813.064575195,1.965140700340271,1.020490050315857,0.4165489673614502,0.2536305785179138,0.34522178769111633,0.3482280969619751,0.4156654477119446,0.45244646072387695,0.6946975486451019,0.6946975486451019,6593.5318,0.061586705350194025,0.059764680737958806,0.06370003832,39.30686203002929,6593.5318,0.061586705350194025,1,0,1,39.30686203002929,71371371
2001,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.7662546481491003,NA,70152661,17377443.313598633,2.0011308193206787,1.0243301391601565,0.4118299186229706,0.2293640524148941,0.30999380350112915,0.3097887337207794,0.4123768210411072,0.43327173590660095,0.7662546481491003,0.7662546481491003,6914.9368,0.048745499339216146,0.04759468733759499,0.03535251973,39.34446014404297,6914.9368,0.048745499339216146,1,0,1,39.34446014404297,72854261
2002,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.8577601319792177,NA,71485042.99999999,17564374.923706055,2.0377800464630127,1.0003362894058228,0.4065744578838349,0.21391046047210693,0.28079286217689514,0.27073678374290466,0.42177462577819824,0.4371453523635864,0.8577601319792177,0.8577601319792177,7142.6864,0.03293589031789838,0.03240512656387118,0.02390204026,39.31958679199219,7142.6864,0.03293589031789838,1,0,1,39.31958679199219,74393759
2003,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.970948642614078,NA,72826096.99999999,17983558.654785156,2.0751004219055176,0.9775785207748412,0.40296807885169983,0.1748708039522171,0.26153144240379333,0.1907505244016647,0.4273618161678314,0.4657096564769745,0.970948642614078,0.970948642614078,7365.8027,0.031237028689933888,0.030759080347582908,0.031934547370000003,39.10363212585449,7365.8027,0.031237028689933888,1,0,1,39.10363212585449,75963322
2004,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.96511849146413,NA,74172073,18482795.71533203,2.113104343414306,0.9731276035308838,0.3762971162796021,0.18776078522205353,0.23745186626911163,0.1694144904613495,0.4643038213253021,0.49626675248146057,0.96511849146413,0.96511849146413,7661.8599,0.04019347409346169,0.039406728633503814,0.04092071611,39.03578712463379,7661.8599,0.04019347409346169,1,0,1,39.03578712463379,77522427
2005,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.98262557395101,NA,75523569,19172504.425048828,2.1518044471740723,0.9553673267364502,0.3796975016593933,0.21593807637691495,0.2716379463672638,0.17214757204055786,0.4827553927898407,0.5067334771156311,0.98262557395101,0.98262557395101,8021.8835,0.04698906071096386,0.04591848361124154,0.04471744472,39.05466808319092,8021.8835,0.04698906071096386,1,0,1,39.05466808319092,79075310
2006,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.8592422878367226,NA,76873663,19734367.37060547,2.1912131309509277,0.953106164932251,0.37849360704422,0.2223244309425354,0.297756165266037,0.16868853569030762,0.49732720851898193,0.5270604491233826,0.8592422878367226,0.8592422878367226,8509.6144,0.06080004776933004,0.05902338548087969,0.06843838194,39.08123809814453,8509.6144,0.06080004776933004,1,0,1,39.08123809814453,80629670
2007,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.7626755743262342,NA,78232126,20959726.333618164,2.2313437461853027,1.0202628374099731,0.33614617586135864,0.2324279099702835,0.3226277232170105,0.200564369559288,0.5469657778739929,0.5697809457778931,0.7626755743262342,0.7626755743262342,9130.5979,0.07297434064697458,0.07043454970649723,0.07087827427,39.03247402191162,9130.5979,0.07297434064697458,1,0,1,39.03247402191162,82218755
2008,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.6676061466473917,NA,79636079,21601919.174194336,2.2722091674804688,1.1223536729812622,0.3199022114276886,0.2527567148208618,0.3565751910209656,0.21043221652507785,0.6087159514427185,0.6210094094276428,0.6676061466473917,0.6676061466473917,9698.0166,0.062144747388339173,0.06029021050799547,0.07156283566,38.71017097473145,9698.0166,0.062144747388339173,1,0,1,38.71017097473145,83844783
2009,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.6945003841438347,NA,81134797.99999999,22567338.943481445,2.3138229846954346,1.1004009246826172,0.3386361002922058,0.2590433359146118,0.37433966994285583,0.20526792109012604,0.6008150577545166,0.5903111696243286,0.6945003841438347,0.6945003841438347,10159.0022,0.047534008139355,0.046438838291303894,0.046735998,39.13553806304932,10159.0022,0.047534008139355,1,0,1,39.13553806304932,85501064
2010,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.6958954105573999,NA,82761235,22842914.581298828,2.356199026107788,1.12916100025177,0.3505140542984009,0.2611604332923889,0.39092862606048584,0.1959051489830017,0.5996394157409668,0.5955813527107239,0.6958954105573999,0.6958954105573999,10719.2913,0.05515198136289408,0.053684814716529534,0.05147234858,39.21016986846924,10719.2913,0.05515198136289408,1,0,1,39.21016986846924,87252413
2011,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.7282997562883183,NA,84529252,23160053.253173828,2.395590305328369,1.1812394857406616,0.37662166357040405,0.2557097375392914,0.39320072531700134,0.17754323780536652,0.6254180073738098,0.6202319264411926,0.7282997562883183,0.7282997562883183,10737,0.0016520401866492074,0.0016506770693365078,0.01764571949,40.165462226867675,10737,0.0016520401866492074,1,0,1,40.165462226867675,89200054
2012,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.698616245548584,NA,86422243,23593099.59411621,2.4356400966644287,1.3463184833526611,0.31383568048477173,0.2617563009262085,0.41848161816596985,0.203106090426445,0.6199492812156677,0.6186412572860718,0.698616245548584,0.698616245548584,10767,0.002794076557697681,0.002790180381581481,0.02226199799,41.20930686950683,10767,0.002794076557697681,1,0,1,41.20930686950683,91240376
2013,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.7981205003829461,NA,88404646,24254833.221435547,2.476359605789185,1.3054383993148804,0.3436976671218872,0.257821649312973,0.4213981032371521,0.19927555322647095,0.647752583026886,0.6240761876106262,0.7981205003829461,0.7981205003829461,10775,7.430110522894028e-4,7.427351562316424e-4,0.02185466054,41.010345001220706,10775,7.430110522894028e-4,1,0,1,41.010345001220706,93377890
2014,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.8087404103479037,NA,90424656,24864498.138427734,2.5177597999572754,1.3086737394332886,0.353351354598999,0.2860346734523773,0.5099838972091675,0.22806920111179352,0.65822833776474,0.6440709233283997,0.8087404103479037,0.8087404103479037,11016,0.02236658932714617,0.022120125436542147,0.029159118799999998,40.60406471252441,11016,0.02236658932714617,1,0,1,40.60406471252441,95592324
2015,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.8375367718399506,NA,92442547,24648366.928100582,2.559852123260498,1.2542119026184082,0.3620356321334839,0.29130709171295166,0.5030275583267212,0.22204908728599548,0.5883849859237671,0.594597339630127,0.8375367718399506,0.8375367718399506,11159,0.012981118373275235,0.012897585777210521,0.04372019078,40.40673091888428,11159,0.012981118373275235,1,0,1,40.40673091888428,97723799
2016,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.9158629840427388,NA,94447073,25253540.0390625,2.588629961013794,1.1952089071273804,0.3620356321334839,0.25499263405799866,0.4393869638442993,0.1966029107570648,0.5890002250671387,0.5851587057113647,0.9158629840427388,0.9158629840427388,11351,0.01720584281745676,0.01705949856963826,0.043466434559999996,40.324590072631835,11351,0.01720584281745676,1,0,1,40.324590072631835,99784030
2017,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.9780032276593998,NA,96442591,25348131.17980957,2.617687940597534,1.2305073738098145,0.3620356321334839,0.18703539669513705,0.33278974890708923,0.14845633506774902,0.6067121028900146,0.5983842015266418,0.9780032276593998,0.9780032276593998,11619.6884,0.023670901242181224,0.02339508945624415,0.041812209999999995,40.237734146118164,11619.6884,0.023670901242181224,1,0,1,40.237734146118164,101789386
2018,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.8794908062234795,NA,98423598,25984800.338745117,2.6470723152160645,1.22496235370636,0.3620356321334839,0.23000115156173703,0.40532824397087097,0.15359976887702942,0.6125240325927734,0.6110540628433228,0.8794908062234795,0.8794908062234795,11957.2122,0.029047577558103957,0.02863369247700824,0.05331108619,40.19062511444092,11957.2122,0.029047577558103957,1,0,1,40.19062511444092,103740765
2019,469,EGY,Egypt,Middle East & North Africa,Lower middle income,IBRD,NA,NA,0.8009206576125805,NA,100388073,26794647.216796875,2.676786422729492,1.1712350845336914,0.3620356321334839,0.2799961566925049,0.496772438287735,0.17324379086494446,0.7584675550460815,0.7645007967948914,0.8009206576125805,0.8009206576125805,NA,NA,NA,0.05552093072,40.25415210723877,11957.2122,NA,1,0,1,40.25415210723877,105618671
1973,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,NA,0.15439614512723265,35069431,14121267.318725586,2.098241090774536,0.9561607837677002,0.6271819472312927,0.15028786659240723,0.17782962322235107,0.173490971326828,0.2173086255788803,0.17590637505054474,0.15439614512723265,0.15439614512723265,11638,0.07799184883290107,0.0750999110787199,0.07788465358,NA,11638,0.07799184883290107,1,0,1,32.29150791168213,34988947
1974,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,NA,0.13068051412804085,35476423,14217197.41821289,2.113313674926758,1.0007301568984983,0.6271819472312927,0.17874260246753693,0.2142164558172226,0.20333892107009888,0.24298156797885895,0.2094903141260147,0.13068051412804085,0.13068051412804085,12388,0.06444406255370339,0.06245265587647828,0.056187857169999994,NA,12388,0.06444406255370339,1,0,1,32.28544494019024,35373335
1975,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,NA,0.11551279007542078,35879208.99999999,13973970.413208008,2.1284945011138916,1.0014638900756836,0.6271819472312927,0.209033727645874,0.2431398332118988,0.23866525292396543,0.27649950981140137,0.228022500872612,0.11551279007542078,0.11551279007542078,12621,0.018808524378430738,0.018633831165537258,0.0054220321400000005,NA,12621,0.018808524378430738,1,0,1,32.27763083336604,35757900
1976,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,NA,0.07987176093444745,36276752,13810314.178466797,2.143784523010254,0.9961714148521424,0.6271819472312927,0.2094472199678421,0.2315034717321396,0.24192272126674652,0.27652856707572937,0.2275730222463608,0.07987176093444745,0.07987176093444745,13053,0.03422866650820062,0.033655899130159164,0.033037915720000005,NA,13053,0.03422866650820062,1,0,1,32.270328866707295,36137812
1977,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,NA,0.08536408331354282,36666767,13678226.470947266,2.159184217453003,0.9914844632148744,0.6271819472312927,0.22802944481372833,0.24001175165176392,0.25576579570770264,0.29612645506858826,0.24709221720695496,0.08536408331354282,0.08536408331354282,13342,0.022140504098674633,0.021898961880670923,0.028385743340000002,NA,13342,0.022140504098674633,1,0,1,32.265802315711774,36511638
1978,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,NA,0.09734718361572242,37040396,13293730.735778809,2.174694538116455,0.99509596824646,0.6271819472312927,0.27017104625701904,0.2687435746192932,0.2972114384174347,0.34431591629981995,0.26952478289604187,0.09734718361572242,0.09734718361572242,13573,0.017313746065057714,0.017165571028504318,0.01463003236,NA,13573,0.017313746065057714,1,0,1,32.26631445587723,36864898
1979,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,NA,0.09686427748738452,37386810,13010605.812072754,2.1903164386749268,0.981649935245514,0.6271819472312927,0.35976722836494446,0.33850768208503723,0.3883358836174011,0.4140166640281677,0.3139350712299347,0.09686427748738452,0.09686427748738452,13681,0.007956973403079643,0.007925483622148873,4.1546515e-4,NA,13681,0.007956973403079643,1,0,1,32.27412856270143,37191330
1980,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,0.1612668019327669,0.09731245911846556,37698195.99999999,12724003.791809082,2.206050395965576,1.0239781141281128,0.6271819472312927,0.3876471519470215,0.34616392850875854,0.4096524715423584,0.44508323073387146,0.3698360323905945,0.1612668019327669,0.1612668019327669,14008,0.023901761567136904,0.023620586045573655,0.022087281070000003,32.29150791168213,14008,0.023901761567136904,1,0,1,32.29150791168213,37491165
1981,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,0.19473890298181373,0.10373958166207548,37971972,12422122.955322266,2.2275304794311523,0.990363836288452,0.6271819472312927,0.35803794860839844,0.3265884518623352,0.3698524534702301,0.4064526855945587,0.36971479654312134,0.19473890298181373,0.19473890298181373,13895,-0.008066818960593946,-0.008099531789083653,-0.0013246845199999999,32.30228803634643,13895,-0.008066818960593946,1,0,0,32.30228803634643,37758631
1982,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,0.2445865018229191,0.1155478612867032,38209693,12316823.00567627,2.2492194175720215,0.9935200810432434,0.6271819472312927,0.35732221603393555,0.32454952597618103,0.3529627025127411,0.40189966559410095,0.36410489678382874,0.2445865018229191,0.2445865018229191,14045,0.010795250089960417,0.01073739736173994,0.01246461606,32.37788906097412,14045,0.010795250089960417,1,0,0,32.37788906097412,37986012
1983,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,0.2955313012550417,0.12965519391886177,38413317,12274412.155151367,2.2711195945739746,0.9773926734924316,0.6271819472312927,0.31784701347351074,0.2975706160068512,0.31726452708244324,0.3618214428424835,0.3483974039554596,0.2955313012550417,0.2955313012550417,14237,0.013670345318618726,0.013577749075401685,0.0177011574,32.48932279586792,14237,0.013670345318618726,1,0,0,32.48932279586792,38171525
1984,184,ESP,Spain,Europe & Central Asia,High income,NA,NA,NA,0.360683474653999,0.17690535204056942,38586708,11997964.859008787,2.2932331562042236,0.9746289849281312,0.6271819472312927,0.32594814896583557,0.30704134702682495,0.3184981346130371,0.3646745085716248,0.3541904091835022,0.360683474653999,0.360683474653999,14308,0.004987005689400857,0.004974611765162512,0.01784687507,32.68625301361084,14308,0.004987005689400857,1,0,0,32.68625301361084,38330364
